date	close	live_signal	live_raw_model_signal	live_buy_point_ok	buy_point_warnings	live_probability	live_cutoff	live_confidence_gap	live_rule_selected	live_rule_cutoff	rule_name	live_percentile_rank	model_rationale	rule_rationale	ret_20	ret_60	drawdown_20_x	sma_gap_20	volume_vs_20	rsi_14	sma_gap_60	shadow_signal	shadow_raw_model_signal	shadow_buy_point_ok	shadow_probability	shadow_cutoff	shadow_confidence_gap	shadow_rule_selected	shadow_rule_cutoff	shadow_percentile_rank	line_id	label_mode	execution_rule	above_200dma_flag	slope_60	drawdown_20_y	above_200dma	slope_60_positive	bullish_pocket	bullish_pocket_confirmed	bullish_pocket_label	drawdown_20	live_selected	shadow_selected	live_model_ready	shadow_model_ready	live_blocked	shadow_blocked	live_state	shadow_state	comparison_state	comparison_note	confidence_gap_delta	divergence_case	comparison_owner	shadow_criteria_pass_count	shadow_criteria_pass_rate	shadow_overnight_gap	shadow_volume_vs_20	shadow_range_z_20	shadow_intraday_return	shadow_breakout_20	shadow_overnight_gap_pass	shadow_volume_vs_20_pass	shadow_range_z_20_pass	shadow_intraday_return_pass	shadow_breakout_20_pass
2025-10-31	223.77	weak_bullish	bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱 | 近 20 日漲幅已偏大，容易落在追價區 | 價格明顯高於 20 日均線，乖離偏大	0.5099	0.455	0.0549	True	0.5077	top_12.5pct_reference	0.8876	14 日 RSI 偏高，短線有過熱跡象 | 近 20 日幾乎沒什麼回檔，位置偏高 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.1913	1.0003	-0.0126	0.0987	-0.2827	73.83		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.011554687505298044	-0.012619690900286714	True	True	True	True	above_200dma_and_slope_60_positive	-0.0126	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.6549	live_selected_shadow_idle	live	2	0.4	0.0167	-0.2827	0.6832	-0.0175	0.0	True	False	True	False	False
2025-11-03	234.7	weak_bullish	bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱 | 近 20 日漲幅已偏大，容易落在追價區 | 價格明顯高於 20 日均線，乖離偏大	0.5156	0.455	0.0606	True	0.5077	top_12.5pct_reference	0.9134	14 日 RSI 偏高，短線有過熱跡象 | 近 20 日幾乎沒什麼回檔，位置偏高 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.2291	0.9741	0.0	0.1401	-0.0361	83.9		no_entry	no_entry	False	0.6	1.0	-0.4	False	1.0	0.6	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.01133515665195787	0.0	True	True	True	True	above_200dma_and_slope_60_positive	0.0	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.4606	live_selected_shadow_idle	live	3	0.6	0.0452	-0.0361	-1.104	0.0035	1.0	True	False	False	True	True
2025-11-04	218.03	bullish	strong_bullish	False	14 日 RSI 仍偏高，短線有點過熱 | 近 20 日漲幅已偏大，容易落在追價區 | 價格明顯高於 20 日均線，乖離偏大	0.5338	0.455	0.0788	True	0.5077	top_12.5pct_reference	0.9564	價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.1742	0.7623	-0.071	0.0509	0.0877	65.9		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.009443528411960722	-0.07102683589988076	True	True	True	True	above_200dma_and_slope_60_positive	-0.071	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.8788	live_selected_shadow_idle	live	1	0.2	-0.0535	0.0877	0.6188	-0.0185	0.0	False	False	True	False	False
2025-11-05	237.5	bullish	very_strong_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱 | 近 20 日漲幅已偏大，容易落在追價區 | 價格明顯高於 20 日均線，乖離偏大	0.5582	0.455	0.1032	True	0.5077	top_12.5pct_reference	0.9885	近 20 日幾乎沒什麼回檔，位置偏高 | 量能略高於 20 日均量 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.2084	0.8591	0.0	0.1335	0.3082	69.23		no_entry	no_entry	False	0.8	1.0	-0.2	False	1.0	0.8	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.010334873239848037	0.0	True	True	True	True	above_200dma_and_slope_60_positive	0.0	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.3032	live_selected_shadow_idle	live	4	0.8	0.035	0.3082	1.2651	0.0524	1.0	True	False	True	True	True
2025-11-06	238.33	bullish	very_strong_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱 | 近 20 日漲幅已偏大，容易落在追價區 | 價格明顯高於 20 日均線，乖離偏大	0.5612	0.455	0.1062	True	0.5077	top_12.5pct_reference	0.9903	近 20 日幾乎沒什麼回檔，位置偏高 | 量能略高於 20 日均量 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.2392	0.9178	0.0	0.1251	0.4236	69.62		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.010853328079871405	0.0	True	True	True	True	above_200dma_and_slope_60_positive	0.0	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.7062	live_selected_shadow_idle	live	2	0.4	0.0014	0.4236	0.2844	0.0021	1.0	False	False	False	True	True
2025-11-07	237.92	bullish	very_strong_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱 | 近 20 日漲幅已偏大，容易落在追價區 | 價格明顯高於 20 日均線，乖離偏大	0.5545	0.455	0.0995	True	0.5077	top_12.5pct_reference	0.9845	近 20 日幾乎沒什麼回檔，位置偏高 | 量能略高於 20 日均量 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.3101	0.899	-0.0017	0.1085	0.3504	67.77		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.010688390290850395	-0.0017203191329642788	True	True	True	True	above_200dma_and_slope_60_positive	-0.0017	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.6995	live_selected_shadow_idle	live	2	0.4	-0.018	0.3504	1.5857	0.0166	0.0	False	False	True	True	False
2025-11-10	253.3	bullish	very_strong_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱 | 近 20 日漲幅已偏大，容易落在追價區 | 價格明顯高於 20 日均線，乖離偏大	0.5587	0.455	0.1037	True	0.5077	top_12.5pct_reference	0.9891	14 日 RSI 偏高，短線有過熱跡象 | 近 20 日幾乎沒什麼回檔，位置偏高 | 量能略高於 20 日均量 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.314	1.0956	0.0	0.1637	0.2108	75.89		no_entry	no_entry	False	0.6	1.0	-0.4	False	1.0	0.6	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.01233098264101371	0.0	True	True	True	True	above_200dma_and_slope_60_positive	0.0	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.5037	live_selected_shadow_idle	live	3	0.6	0.0422	0.2108	-0.4758	0.0215	1.0	True	False	False	True	True
2025-11-11	241.11	bullish	strong_bullish	False	14 日 RSI 仍偏高，短線有點過熱 | 近 20 日漲幅已偏大，容易落在追價區 | 價格明顯高於 20 日均線，乖離偏大	0.5462	0.455	0.0912	True	0.5077	top_12.5pct_reference	0.9771	價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.2889	0.9515	-0.0481	0.0941	-0.0313	69.94		no_entry	no_entry	False	0.0	1.0	-1.0	False	1.0	0.0	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.011143455104815883	-0.04812476231559862	True	True	True	True	above_200dma_and_slope_60_positive	-0.0481	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-1.0912	live_selected_shadow_idle	live	0	0.0	-0.0196	-0.0313	0.1354	-0.0291	0.0	False	False	False	False	False
2025-11-12	244.9	bullish	strong_bullish	False	14 日 RSI 仍偏高，短線有點過熱 | 近 20 日漲幅已偏大，容易落在追價區 | 價格明顯高於 20 日均線，乖離偏大	0.5403	0.455	0.0853	True	0.5077	top_12.5pct_reference	0.9685	價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.2759	1.0066	-0.0332	0.0981	-0.26	68.64		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.011606985286541856	-0.033162293936321155	True	True	True	True	above_200dma_and_slope_60_positive	-0.0332	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.6853	live_selected_shadow_idle	live	2	0.4	0.0157	-0.26	-0.723	0.0	0.0	True	False	False	True	False
2025-11-13	236.95	bullish	very_strong_bullish	False	近 20 日漲幅已偏大，容易落在追價區 | 價格明顯高於 20 日均線，乖離偏大	0.5485	0.455	0.0935	True	0.5077	top_12.5pct_reference	0.9794	量能略高於 20 日均量 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.17	1.0216	-0.0645	0.0543	0.4152	59.14		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.011731365760169598	-0.06454799015606313	True	True	True	True	above_200dma_and_slope_60_positive	-0.0645	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.8935	live_selected_shadow_idle	live	1	0.2	-0.0053	0.4152	2.1269	-0.0273	0.0	False	False	True	False	False
2025-11-14	246.83	bullish	very_strong_bullish	False	近 20 日回檔仍偏淺，較像追價不是撿回檔 | 14 日 RSI 仍偏高，短線有點過熱 | 近 20 日漲幅已偏大，容易落在追價區 | 價格明顯高於 20 日均線，乖離偏大	0.5727	0.455	0.1177	True	0.5077	top_12.5pct_reference	0.9937	近 20 日幾乎沒什麼回檔，位置偏高 | 量能略高於 20 日均量 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.2196	1.1317	-0.0255	0.0875	0.5401	62.5		no_entry	no_entry	False	0.6	1.0	-0.4	False	1.0	0.6	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.01261536057411569	-0.025542839094956835	True	True	True	True	above_200dma_and_slope_60_positive	-0.0255	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.5177	live_selected_shadow_idle	live	3	0.6	-0.0232	0.5401	2.3878	0.0665	0.0	False	True	True	True	False
2025-11-17	241.95	bullish	very_strong_bullish	False	近 20 日漲幅已偏大，容易落在追價區 | 價格明顯高於 20 日均線，乖離偏大	0.5646	0.455	0.1096	True	0.5077	top_12.5pct_reference	0.9914	量能略高於 20 日均量 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.1701	1.056	-0.0448	0.0578	0.2713	59.11		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.012012700028995023	-0.04480855099396281	True	True	True	True	above_200dma_and_slope_60_positive	-0.0448	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.9096	live_selected_shadow_idle	live	1	0.2	0.0004	0.2713	1.659	-0.0201	0.0	False	False	True	False	False
2025-11-18	228.5	bullish	strong_bullish	False	近 20 日漲幅已偏大，容易落在追價區	0.5231	0.455	0.0681	True	0.5077	top_12.5pct_reference	0.9329	量能略高於 20 日均量 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.1296	0.9627	-0.0979	-0.0067	0.3623	50.79		no_entry	no_entry	False	0.0	1.0	-1.0	False	1.0	0.0	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.011238864736977971	-0.09790763029201514	True	True	True	True	above_200dma_and_slope_60_positive	-0.0979	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-1.0681	live_selected_shadow_idle	live	0	0.0	-0.0267	0.3623	0.2819	-0.0296	0.0	False	False	False	False	False
2025-11-19	225.92	bullish	strong_bullish	False	近 20 日漲幅已偏大，容易落在追價區	0.5267	0.455	0.0717	True	0.5077	top_12.5pct_reference	0.9404	近 20 日已有一段像樣回檔 | 量能略高於 20 日均量 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.1383	0.9392	-0.1081	-0.0237	0.3821	50.8		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.011038161219904004	-0.10809318812845743	True	True	True	True	above_200dma_and_slope_60_positive	-0.1081	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.8717	live_selected_shadow_idle	live	1	0.2	-0.007	0.3821	1.211	-0.0044	0.0	False	False	True	False	False
2025-11-20	201.37	strong_bullish	strong_bullish	True		0.5342	0.455	0.0792	True	0.5077	top_12.5pct_reference	0.9576	近 20 日跌幅很深，屬於急跌後區間 | 量能略高於 20 日均量 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	-0.0258	0.7101	-0.205	-0.1288	0.7622	42.17		no_entry	no_entry	False	0.6	1.0	-0.4	False	1.0	0.6	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.008943004245763709	-0.20501384646236756	True	True	True	True	above_200dma_and_slope_60_positive	-0.205	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.4792	live_selected_shadow_idle	live	3	0.6	0.0191	0.7622	3.0868	-0.1254	0.0	True	True	True	False	False
2025-11-21	207.37	strong_bullish	strong_bullish	True		0.5298	0.455	0.0748	True	0.5077	top_12.5pct_reference	0.9472	近 20 日跌幅很深，屬於急跌後區間 | 量能略高於 20 日均量 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	-0.0532	0.6998	-0.1813	-0.1006	0.3361	40.1		no_entry	no_entry	False	0.6	1.0	-0.4	False	1.0	0.6	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.008841392817168565	-0.18132651946784717	True	True	True	True	above_200dma_and_slope_60_positive	-0.1813	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.4748	live_selected_shadow_idle	live	3	0.6	0.0157	0.3361	1.0435	0.0139	0.0	True	False	True	True	False
2025-11-24	223.93	strong_bullish	strong_bullish	True		0.5439	0.455	0.0889	True	0.5077	top_12.5pct_reference	0.9731	近 20 日已有一段像樣回檔 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.0174	0.8816	-0.1159	-0.0295	0.1842	52.14		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.010535432152745949	-0.11594950660136893	True	True	True	True	above_200dma_and_slope_60_positive	-0.1159	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.6889	live_selected_shadow_idle	live	2	0.4	0.0291	0.1842	0.0065	0.0493	0.0	True	False	False	True	False
2025-11-25	224.53	strong_bullish	strong_bullish	True		0.5388	0.455	0.0838	True	0.5077	top_12.5pct_reference	0.9667	近 20 日已有一段像樣回檔 | 價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.0118	0.8951	-0.1136	-0.0275	-0.3779	44.55		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.010654418746908792	-0.11358074980592182	True	True	True	True	above_200dma_and_slope_60_positive	-0.1136	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.8838	live_selected_shadow_idle	live	1	0.2	-0.021	-0.3779	-0.5494	0.0242	0.0	False	False	False	True	False
2025-11-26	230.26	strong_bullish	strong_bullish	True		0.5437	0.455	0.0887	True	0.5077	top_12.5pct_reference	0.9725	價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.016	0.9395	-0.091	-0.0035	-0.3583	46.74		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.011040688194798183	-0.09095936939335139	True	True	True	True	above_200dma_and_slope_60_positive	-0.091	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.6887	live_selected_shadow_idle	live	2	0.4	0.0227	-0.3583	-0.9402	0.0028	0.0	True	False	False	True	False
2025-11-28	236.48	bullish	bullish	True		0.5206	0.455	0.0656	True	0.5077	top_12.5pct_reference	0.9266	價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.0557	0.9039	-0.0664	0.0207	-0.5333	49.45		no_entry	no_entry	False	0.4	1.0	-0.6	False	1.0	0.4	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.01073149909179391	-0.06640350225649957	True	True	True	True	above_200dma_and_slope_60_positive	-0.0664	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.6656	live_selected_shadow_idle	live	2	0.4	0.0233	-0.5333	-1.3688	0.0036	0.0	True	False	False	True	False
2025-12-01	240.46	strong_bullish	strong_bullish	True		0.5283	0.455	0.0733	True	0.5077	top_12.5pct_reference	0.9444	價格遠高於 60 日均線，較像高位延續 | 近 60 日報酬仍為正，趨勢面還沒轉弱	模型分數不只高於 threshold，也進入歷史前 12.5% 強訊號區	0.0746	0.8304	-0.0507	0.0342	-0.3432	44.58		no_entry	no_entry	False	0.2	1.0	-0.8	False	1.0	0.2	mu_gap_volume_ignition_v82	exact-event-rule	overnight_gap>=0.5%, volume_vs_20>=0.50, range_z_20>=0.50, intraday_return>=0, breakout_20==1	1.0	0.010075600852577955	-0.05069086531067659	True	True	True	True	above_200dma_and_slope_60_positive	-0.0507	True	False	True	False	False	False	selected	idle	selected_idle	Live selects the trade while shadow stays idle.	-0.8733	live_selected_shadow_idle	live	1	0.2	-0.0177	-0.3432	-0.5244	0.0352	0.0	False	False	False	True	False
